,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=0.01,,,,,,,,,,,,,,,,,,,
9,6.54,22.64,3.88,1.51,4.07,5.51,14.95,4.14,4.89,4.19,4.19,3.88,4.14,5.53,4.08,2.62,3.17,15.19,5.01,2.96
10,76.17,6.86,4.66,4.23,2.52,3.85,4.2,3.52,2.96,2.69,4.67,3.52,3.92,4.97,2.56,3.78,5.13,2.41,5.96,8.41
11,67.55,23.92,2.11,48.93,6.41,5.55,6.98,3.51,5.86,7.57,4.78,5.87,10.2,1.68,3.31,12.92,4.31,4.31,3.31,4.5
12,21.93,49.27,5.7,7.26,15.28,6.53,4.2,4.75,4.14,2.84,5.96,3.95,4.95,4.24,2.1,3.78,2.43,8.23,3.01,3.49
13,6.17,11.72,4.83,7.45,3.91,8.24,3.4,11.29,4.17,8.63,5.8,2.56,6.6,4.32,2.57,3.1,7.65,9.13,2,1.73
14,23.22,10.81,7.97,3.12,1.76,10.24,2.25,4.44,3.67,10.08,10.22,5.95,8.41,1.19,25.83,3.6,5.05,7.14,2.23,4.73
15,24.74,23.67,9.96,10.47,4.8,3.92,4.98,4.11,1.56,1.49,4.29,4.07,5.35,5.5,3.36,3.81,7.29,4.71,5.89,1.63
16,26.2,17.16,18.54,4.17,19.66,5.28,4.12,5.99,2.1,3.87,3.85,5.17,7.33,4.26,3.19,3.91,6.97,2.27,9.86,3.56
17,25.35,1.74,2.02,10.1,4.93,3.25,3.06,5.83,1.62,7.52,1.89,2.01,9.16,6.89,2.32,3.23,2.89,2.61,8.37,3.96
18,61.57,2.76,5.49,3.45,11.46,5.07,5.34,5.46,8.75,22.57,8.14,3.95,2.62,4.06,3.61,2.36,3.2,4.14,3.29,4.2
19,14.53,62.4,3.23,2.78,3.62,14.52,5.85,85.52,22.75,2.44,3.58,5.77,4.38,3.71,3.9,4.69,3.72,6.33,3.78,4.37
20,16.83,4.2,13.04,2.86,4,4.37,7.1,6.2,4.64,2.79,4.3,5.2,13.13,8.27,2.62,1.92,11.39,4.77,6.38,4.15
,,,,,,,,,,,,,,,,,,,,
tau_elig=0.2,eta=10.0,,,,,,,,,,,,,,,,,,,
1,15.38,13.92,7.71,4.1,5.39,3.22,13.17,4.38,3.82,6.18,18.67,5.53,7.83,3.95,4.14,3.3,6.13,7.2,7.23,2.93
2,59.22,12.91,71.59,12.18,26.32,4.31,2.03,17.93,7.69,4.55,7.91,4.81,3.02,3.79,6.57,11.65,17.78,3.32,4.28,4.24
3,35.59,4.39,7.24,7.33,2.92,3.35,3.17,8.9,3.83,3.02,3.49,6.57,7.62,4.89,5.48,4.62,2.26,2.78,4.33,1.7
4,37.03,6.86,9.52,11.4,5.24,5.54,8.37,3.3,6.55,2.45,8.68,7.24,2.67,5.93,3.19,5.47,4.66,3.19,14.27,3.17
5,89.18,10.89,23.11,6.23,3.23,3.31,3.86,4.53,4.32,2.19,3.29,4.62,8.63,5.97,2.29,3.19,8,4.17,7.4,5
6,18.65,5.9,6.15,4.81,24.88,16.31,7.95,8.57,24.14,2.36,5.85,2.11,5.1,17.7,19.17,8.35,4.22,4.78,4.29,6.8
7,134.21,8.09,3.52,3.9,12.28,7.34,5.84,4.62,3.71,10.01,3.55,2.9,6.9,2.45,1.97,5.11,4.39,2.3,4.17,12.44
8,12.07,10.51,13.63,2.23,3.69,7.07,10.09,5.91,4.48,14.04,12.2,4.3,3.22,2.73,5.07,22.81,33.36,3.84,12.45,8.23
9,17.07,21.31,24.58,34.78,7.82,1.98,4.93,5.43,3.46,5.95,7.23,7.24,21.95,10.85,3.23,9.02,2.7,4.79,10.9,6.98
10,7.91,15.93,3.93,12.75,8.2,4.75,23.23,11.61,2.32,3.45,4.58,6.64,2.93,4.3,7.52,3.53,5.29,6.45,4.45,2.79
11,15.69,18.54,2.42,10.47,26.37,21.39,2.14,5.73,15.41,12.64,3.79,3.79,6.59,3.89,3.58,3.51,3.59,4.27,4.01,3.84
12,6.79,3.22,6.28,2.13,21.25,7.84,9.59,4.75,5.11,7.12,4.09,6.48,2.93,5.1,3.05,3.25,2.45,2.76,1.82,3.34
13,29.54,22.2,11.48,13.37,6.81,9.23,6.99,7.03,3.56,3.99,5.35,4.04,4.43,6.55,4.64,21.98,5.26,23.49,3.36,14.31
14,29.29,9.23,7.18,4.05,8.59,1.33,24.43,11.18,3.76,8.11,12.76,5.6,11.23,4.34,3.15,9.35,4.39,6.43,5.53,4.78
15,12.65,19.05,4.16,4.38,4.41,13.94,3.27,4.16,4.33,4.33,4.82,4.29,9.16,5.1,23.67,3.66,5.62,3.23,3.43,5.34
16,75.7,7.41,14.92,19.73,5.76,13.89,7.21,6.33,5.67,3.56,1.58,3.45,10.12,6.54,5.6,2.3,40.37,4.44,7.15,2.96
17,32.88,13.64,5.42,14.99,2.01,9.53,4.02,4.9,4.15,8.65,3.32,4.64,4.15,5.16,4.69,2.71,4,2.65,2.92,13.91
